"MMSI;""IMO"";""Status"";""RecvTime"";""MessageID"";""NavigationalStatus"";""ROT"";""SOG"";""PositionAccuracy"";""longitude"";""latitude"";""Altitude"";""COG"";""TrueHeading"";""RAIM"";""OffPosition"""
"210815000;NULL;""OK"";""2017-03-05 21:26:16"";""1"";""0"";""1.6"";""0.3"";""0"";""-76.832248"";""17.983475"";""-1"";""99.3"";""143"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-05 21:42:32"";""3"";""0"";""25.7"";""11.1"";""0"";""-76.843428"";""17.964058"";""-1"";""239.2"";""227"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-05 21:59:56"";""1"";""0"";""0.0"";""9.8"";""0"";""-76.834542"";""17.926658"";""-1"";""102.9"";""103"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-05 22:15:56"";""1"";""0"";""6.4"";""12.2"";""0"";""-76.78354"";""17.915038"";""-1"";""114.7"";""120"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-05 22:31:55"";""1"";""0"";""7.5"";""11.5"";""0"";""-76.780587"";""17.871327"";""-1"";""198.3"";""194"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-05 22:48:56"";""1"";""0"";""6.4"";""11.3"";""0"";""-76.794613"";""17.818742"";""-1"";""192.3"";""195"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-05 23:04:26"";""1"";""0"";""2.9"";""12.0"";""0"";""-76.819308"";""17.775728"";""-1"";""221.3"";""220"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-05 23:20:16"";""1"";""0"";""19.7"";""12.2"";""0"";""-76.855335"";""17.73435"";""-1"";""215.8"";""220"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-05 23:52:06"";""1"";""0"";""1.1"";""12.7"";""0"";""-76.931172"";""17.649025"";""-1"";""222.9"";""220"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-06 00:08:06"";""1"";""0"";""7.5"";""12.8"";""0"";""-76.970157"";""17.605773"";""-1"";""219.9"";""220"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-06 00:24:37"";""1"";""0"";""6.4"";""12.9"";""0"";""-77.015333"";""17.5668"";""-1"";""264.8"";""274"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-06 00:41:45"";""1"";""0"";""1.6"";""12.8"";""0"";""-77.079363"";""17.565857"";""-1"";""268.1"";""269"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-06 01:02:07"";""1"";""0"";""0.4"";""12.9"";""0"";""-77.155347"";""17.565035"";""-1"";""269.3"";""270"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-06 01:23:17"";""1"";""0"";""6.4"";""12.5"";""0"";""-77.233573"";""17.564508"";""-1"";""270"";""270"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-06 01:38:45"";""1"";""0"";""1.1"";""12.5"";""0"";""-77.289835"";""17.564802"";""-1"";""271.4"";""271"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-06 01:54:26"";""1"";""0"";""0.7"";""12.7"";""0"";""-77.347332"";""17.565603"";""-1"";""272.1"";""270"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-06 02:10:47"";""1"";""0"";""3.6"";""12.9"";""0"";""-77.408113"";""17.566513"";""-1"";""269.5"";""269"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-06 02:26:47"";""1"";""0"";""0.7"";""13.1"";""0"";""-77.467803"";""17.573342"";""-1"";""283.1"";""284"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-06 02:54:05"";""1"";""0"";""0.0"";""12.7"";""0"";""-77.566753"";""17.598718"";""-1"";""289.9"";""289"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-06 03:21:27"";""1"";""0"";""0.0"";""12.5"";""0"";""-77.6611"";""17.629608"";""-1"";""288.6"";""290"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 09:27:32"";""1"";""0"";""0.7"";""12.8"";""0"";""-77.793815"";""17.684135"";""-1"";""113.3"";""113"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 09:55:41"";""1"";""0"";""1.1"";""12.4"";""0"";""-77.698433"";""17.646127"";""-1"";""112.7"";""112"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 10:11:33"";""1"";""0"";""1.6"";""12.1"";""0"";""-77.646157"";""17.625055"";""-1"";""112.6"";""112"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 10:33:31"";""1"";""0"";""0.7"";""11.8"";""0"";""-77.575235"";""17.597215"";""-1"";""112.1"";""114"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 10:49:03"";""1"";""0"";""2.2"";""12.0"";""0"";""-77.52553"";""17.576978"";""-1"";""113.7"";""113"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 11:05:21"";""1"";""0"";""0.0"";""12.1"";""0"";""-77.472343"";""17.555592"";""-1"";""113.3"";""114"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 11:27:22"";""1"";""0"";""10.0"";""12.1"";""0"";""-77.400537"";""17.52655"";""-1"";""119.8"";""125"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 11:43:31"";""1"";""0"";""1.6"";""11.2"";""0"";""-77.361735"";""17.496662"";""-1"";""90"";""89"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 12:03:33"";""1"";""0"";""0.0"";""11.8"";""0"";""-77.29276"";""17.498052"";""-1"";""91.1"";""92"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 12:19:12"";""1"";""0"";""2.9"";""12.3"";""0"";""-77.23796"";""17.497783"";""-1"";""91.3"";""92"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 12:34:52"";""1"";""0"";""1.6"";""12.3"";""0"";""-77.18177"";""17.497798"";""-1"";""88.9"";""91"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 12:50:56"";""3"";""0"";""32.5"";""9.1"";""0"";""-77.144595"";""17.490117"";""-1"";""295.3"";""313"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 13:06:12"";""1"";""0"";""1.6"";""12.4"";""0"";""-77.106975"";""17.499083"";""-1"";""88.8"";""88"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 13:31:32"";""1"";""0"";""2.9"";""12.7"";""0"";""-77.02592"";""17.524948"";""-1"";""40.4"";""40"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 13:49:43"";""1"";""0"";""6.4"";""12.3"";""0"";""-76.981755"";""17.573718"";""-1"";""41.3"";""40"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 14:04:53"";""1"";""0"";""2.2"";""12.2"";""0"";""-76.946513"";""17.612768"";""-1"";""41.2"";""41"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 14:21:12"";""1"";""0"";""0.0"";""12.1"";""0"";""-76.909457"";""17.655203"";""-1"";""40.2"";""40"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 14:37:31"";""1"";""0"";""2.2"";""12.2"";""0"";""-76.872475"";""17.697957"";""-1"";""38.7"";""39"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 15:10:42"";""1"";""0"";""0.7"";""11.1"";""0"";""-76.79854"";""17.781633"";""-1"";""38.2"";""39"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 15:25:53"";""1"";""0"";""1.6"";""9.3"";""0"";""-76.770328"";""17.814538"";""-1"";""38.8"";""40"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 15:45:43"";""1"";""0"";""0.0"";""10.9"";""0"";""-76.7533"";""17.868555"";""-1"";""359.6"";""359"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 16:01:23"";""1"";""0"";""1.1"";""9.7"";""0"";""-76.76783"";""17.90609"";""-1"";""315.3"";""315"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 16:17:43"";""1"";""0"";""2.2"";""9.1"";""0"";""-76.80162"";""17.92151"";""-1"";""272.6"";""273"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 16:33:23"";""1"";""0"";""1.1"";""7.3"";""0"";""-76.831903"";""17.926623"";""-1"";""279"";""279"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 16:50:03"";""1"";""0"";""2.9"";""8.7"";""0"";""-76.849572"";""17.95503"";""-1"";""14.3"";""15"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 17:05:23"";""1"";""0"";""10.0"";""5.6"";""0"";""-76.826625"";""17.972095"";""-1"";""31.7"";""23"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 17:21:12"";""1"";""0"";""0.0"";""0.5"";""0"";""-76.830247"";""17.983997"";""-1"";""346"";""306"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 17:36:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830197"";""17.984185"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 18:06:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830253"";""17.984183"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 18:24:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830227"";""17.984203"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 18:42:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830245"";""17.984162"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 18:57:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830228"";""17.984227"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 19:15:14"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830208"";""17.984203"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 19:51:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830253"";""17.984265"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 20:09:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830197"";""17.984192"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 20:27:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830277"";""17.984192"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 20:45:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830187"";""17.984257"";""-1"";""21.9"";""309"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 21:03:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830212"";""17.984227"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 21:18:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830198"";""17.98424"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 21:39:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830225"";""17.984215"";""-1"";""21.9"";""310"";""1"";""0"""
"210815000;NULL;""OK"";""2017-03-22 21:57:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830198"";""17.984192"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 22:15:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830202"";""17.984257"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 22:33:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830215"";""17.984282"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 22:51:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830213"";""17.984317"";""-1"";""21.9"";""310"";""1"";""0"""
"210815000;NULL;""OK"";""2017-03-22 23:09:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830225"";""17.984222"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 23:27:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830198"";""17.984275"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-22 23:45:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830215"";""17.984218"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 00:03:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.83022"";""17.984253"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 00:21:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830232"";""17.984222"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 00:36:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830202"";""17.98424"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 00:54:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830197"";""17.984185"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 01:09:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830222"";""17.984198"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 01:30:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830252"";""17.984203"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 01:45:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830217"";""17.984233"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 02:03:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830132"";""17.984338"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 02:21:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830198"";""17.984233"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 02:39:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830225"";""17.984197"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 02:57:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.83022"";""17.984213"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 03:15:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.83022"";""17.984178"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 03:33:15"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830202"";""17.984258"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 03:51:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.83028"";""17.984275"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 04:09:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830282"";""17.984252"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 04:27:16"";""3"";""5"";""0.7"";""0.0"";""0"";""-76.830282"";""17.984192"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 04:45:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830268"";""17.984233"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 05:03:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830213"";""17.984198"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 05:21:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830242"";""17.984205"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 05:39:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830238"";""17.984157"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 05:57:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830202"";""17.98416"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 06:15:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830232"";""17.984213"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 06:33:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830242"";""17.984192"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 06:51:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830252"";""17.984227"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 07:09:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830238"";""17.984245"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 07:27:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830227"";""17.984233"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 07:45:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830213"";""17.984177"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 08:03:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830218"";""17.984222"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 08:21:17"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830208"";""17.984282"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 08:39:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830222"";""17.984222"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 09:18:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830218"";""17.984188"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 09:39:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830297"";""17.984265"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 10:00:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830242"";""17.98421"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 10:18:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830202"";""17.984233"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 10:36:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830232"";""17.984222"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 10:54:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830212"";""17.984212"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 11:12:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.83021"";""17.98419"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 11:30:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830213"";""17.984192"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 11:48:16"";""3"";""5"";""2.2"";""0.0"";""0"";""-76.830178"";""17.984255"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 12:30:17"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830207"";""17.984227"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 12:45:17"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830283"";""17.984217"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 13:03:17"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830233"";""17.98418"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 13:21:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830192"";""17.984215"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 13:42:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830233"";""17.984237"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 14:00:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830385"";""17.984853"";""-1"";""21.9"";""311"";""1"";""0"""
"210815000;NULL;""OK"";""2017-03-23 14:18:17"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830222"";""17.984202"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 14:33:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.83021"";""17.984233"";""-1"";""21.9"";""310"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 14:51:17"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830178"";""17.984238"";""-1"";""21.9"";""310"";""1"";""0"""
"210815000;NULL;""OK"";""2017-03-23 15:09:16"";""3"";""5"";""0.0"";""0.0"";""0"";""-76.830217"";""17.984218"";""-1"";""21.9"";""311"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 15:26:34"";""3"";""0"";""25.7"";""2.0"";""0"";""-76.830955"";""17.982997"";""-1"";""207.5"";""350"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 15:41:43"";""1"";""0"";""19.7"";""7.8"";""0"";""-76.827013"";""17.97444"";""-1"";""186.6"";""198"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 15:57:45"";""1"";""0"";""0.0"";""11.8"";""0"";""-76.851682"";""17.940737"";""-1"";""185.4"";""184"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 16:14:04"";""1"";""0"";""5.4"";""12.8"";""0"";""-76.80503"";""17.919343"";""-1"";""105"";""101"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 16:29:35"";""1"";""0"";""1.1"";""12.9"";""0"";""-76.770402"";""17.886625"";""-1"";""181.4"";""181"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 16:45:54"";""1"";""0"";""1.6"";""12.8"";""0"";""-76.764323"";""17.828538"";""-1"";""174"";""173"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 17:03:05"";""1"";""0"";""1.1"";""12.9"";""0"";""-76.75823"";""17.767428"";""-1"";""179.6"";""179"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 17:21:15"";""1"";""0"";""0.7"";""12.7"";""0"";""-76.757132"";""17.702315"";""-1"";""178.7"";""178"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 17:43:54"";""1"";""0"";""2.2"";""12.6"";""0"";""-76.758243"";""17.622125"";""-1"";""180.9"";""182"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 18:03:44"";""1"";""0"";""5.4"";""12.6"";""0"";""-76.760368"";""17.552238"";""-1"";""181.3"";""181"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 18:38:34"";""1"";""0"";""2.9"";""12.9"";""0"";""-76.764288"";""17.42774"";""-1"";""181.7"";""181"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 19:00:23"";""1"";""0"";""4.5"";""12.9"";""0"";""-76.771575"";""17.349727"";""-1"";""186.7"";""186"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 19:16:33"";""1"";""0"";""1.1"";""12.8"";""0"";""-76.778697"";""17.292255"";""-1"";""186.5"";""186"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 19:38:24"";""1"";""0"";""1.6"";""12.8"";""0"";""-76.788438"";""17.214397"";""-1"";""186.2"";""185"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 19:59:43"";""1"";""0"";""2.2"";""12.8"";""0"";""-76.793322"";""17.13835"";""-1"";""180.8"";""179"";""0"";""0"""
"210815000;NULL;""OK"";""2017-03-23 20:21:15"";""1"";""0"";""7.5"";""12.9"";""0"";""-76.79528"";""17.060923"";""-1"";""181.7"";""178"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 06:14:57"";""1"";""0"";""23.6"";""11.8"";""0"";""-77.053837"";""16.890222"";""-1"";""15.1"";""15"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 07:08:57"";""1"";""0"";""8.7"";""11.9"";""0"";""-77.002635"";""17.06515"";""-1"";""16.8"";""16"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 07:25:18"";""1"";""0"";""16.1"";""11.9"";""0"";""-76.986082"";""17.117257"";""-1"";""20.3"";""16"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 07:54:37"";""1"";""0"";""10.0"";""11.5"";""0"";""-76.953022"";""17.207202"";""-1"";""18.8"";""17"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 08:10:08"";""1"";""0"";""3.6"";""11.4"";""0"";""-76.937875"";""17.254528"";""-1"";""13.6"";""17"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 08:31:18"";""1"";""0"";""14.5"";""11.2"";""0"";""-76.918728"";""17.319098"";""-1"";""18.5"";""22"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 09:03:08"";""1"";""0"";""10.0"";""11.3"";""0"";""-76.881525"";""17.412342"";""-1"";""21.4"";""24"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 09:07:09"";""1"";""0"";""8.7"";""11.3"";""0"";""-76.877002"";""17.424193"";""-1"";""23.4"";""25"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 09:17:39"";""1"";""0"";""3.6"";""11.3"";""0"";""-76.864842"";""17.455123"";""-1"";""19.4"";""21"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 09:19:18"";""1"";""0"";""2.9"";""11.4"";""0"";""-76.863083"";""17.460163"";""-1"";""18.9"";""21"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 09:35:27"";""1"";""0"";""2.2"";""11.4"";""0"";""-76.844768"";""17.508138"";""-1"";""16.3"";""21"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 10:08:49"";""1"";""0"";""0.4"";""11.1"";""0"";""-76.805422"";""17.608177"";""-1"";""30.5"";""37"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 10:24:38"";""1"";""0"";""19.7"";""11.0"";""0"";""-76.77866"";""17.64988"";""-1"";""35"";""37"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 10:41:17"";""1"";""0"";""1.1"";""10.8"";""0"";""-76.747055"";""17.690462"";""-1"";""30.5"";""35"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 10:57:37"";""1"";""0"";""12.9"";""10.9"";""0"";""-76.722332"";""17.73374"";""-1"";""17"";""20"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 11:16:37"";""1"";""0"";""16.1"";""8.1"";""0"";""-76.704763"";""17.783713"";""-1"";""3.8"";""2"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 11:32:18"";""1"";""0"";""10.0"";""0.5"";""0"";""-76.699642"";""17.793268"";""-1"";""236.9"";""133"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 12:00:58"";""1"";""0"";""0.7"";""1.3"";""0"";""-76.708918"";""17.792498"";""-1"";""270.5"";""179"";""0"";""0"""
"210815000;NULL;""OK"";""2017-05-01 12:29:38"";""1"";""0"";""10.0"";""1.5"";""0"";""-76.719467"";""17.79148"";""-1"";""222.3"";""157"";""0"";""0"""
